,coachID,year,teamID,leagueID,stint,won,lost,post_wins,post_losses
380,leonasl01,1971,INA,ABA,1,47.0,37.0,12.0,8.0
381,lloydea01,1971,DET,NBA,3,20.0,50.0,0.0,0.0
382,mccarba01,1971,MMP,ABA,1,26.0,58.0,0.0,0.0
383,mccarjo01,1971,BUF,NBA,2,22.0,59.0,0.0,0.0
384,mcmahja01,1971,PTC,ABA,1,21.0,53.0,0.0,0.0
385,meschto01,1971,CAR,ABA,1,35.0,49.0,0.0,0.0
386,mottadi01,1971,CHI,NBA,1,57.0,25.0,0.0,4.0
387,mullajo01,1971,KEN,ABA,1,68.0,16.0,2.0,4.0
388,nissato01,1971,DLC,ABA,1,42.0,42.0,0.0,4.0
389,ramsaja01,1971,PHI,NBA,1,30.0,52.0,0.0,0.0
390,schaydo01,1971,BUF,NBA,1,0.0,1.0,0.0,0.0
391,sharmbi01,1971,LAL,NBA,1,69.0,13.0,12.0,3.0
392,shuege01,1971,BAL,NBA,1,38.0,44.0,2.0,4.0
393,toddro01,1971,POR,NBA,1,12.0,44.0,0.0,0.0
394,vanbrbu01,1971,DET,NBA,1,6.0,4.0,0.0,0.0
395,wilkele01,1971,SEA,NBA,1,47.0,35.0,0.0,0.0
396,wintete01,1971,HOU,NBA,1,34.0,48.0,0.0,0.0
397,anderla01,1972,UTS,ABA,1,55.0,29.0,6.0,4.0
398,attleal01,1972,GSW,NBA,1,47.0,35.0,5.0,6.0
399,bassbo01,1972,MMT,ABA,1,24.0,60.0,0.0,0.0
400,biancal01,1972,VIR,ABA,1,42.0,42.0,1.0,4.0
401,brownda03,1972,DLC,ABA,2,4.0,8.0,0.0,0.0
402,brownla01,1972,CAR,ABA,1,57.0,27.0,7.0,5.0
403,buckwbu01,1972,SEA,NBA,2,13.0,24.0,0.0,0.0
404,carnelo01,1972,NYA,ABA,1,30.0,54.0,1.0,4.0
405,colanje01,1972,PHO,NBA,2,35.0,40.0,0.0,0.0
406,costela01,1972,MIL,NBA,1,60.0,22.0,2.0,4.0
407,cousybo01,1972,KCO,NBA,1,36.0,46.0,0.0,0.0
408,eganjo01,1972,HOU,NBA,2,16.0,19.0,0.0,0.0
409,fitchbi01,1972,CLE,NBA,1,32.0,50.0,0.0,0.0
410,fitzsco01,1972,ATL,NBA,1,46.0,36.0,2.0,4.0
411,hannual01,1972,DNR,ABA,1,47.0,37.0,1.0,4.0
412,heinsto01,1972,BOS,NBA,1,68.0,14.0,7.0,6.0
413,holzmre01,1972,NYK,NBA,1,57.0,25.0,12.0,5.0
414,joneskc01,1972,SDA,ABA,1,30.0,54.0,0.0,4.0
415,leonasl01,1972,INA,ABA,1,51.0,33.0,12.0,6.0
416,lloydea01,1972,DET,NBA,1,2.0,5.0,0.0,0.0
417,loughke01,1972,PHI,NBA,2,5.0,26.0,0.0,0.0
418,mccarba01,1972,DLC,ABA,1,24.0,48.0,0.0,0.0
419,mccloja01,1972,POR,NBA,1,21.0,61.0,0.0,0.0
420,mottadi01,1972,CHI,NBA,1,51.0,31.0,3.0,4.0
421,mullajo01,1972,KEN,ABA,1,56.0,28.0,11.0,8.0
422,nissato01,1972,SEA,NBA,1,13.0,32.0,0.0,0.0
423,ramsaja01,1972,BUF,NBA,1,21.0,61.0,0.0,0.0
424,rubinro01,1972,PHI,NBA,1,4.0,47.0,0.0,0.0
425,scottra01,1972,DET,NBA,2,38.0,37.0,0.0,0.0
426,sharmbi01,1972,LAL,NBA,1,60.0,22.0,9.0,8.0
427,shuege01,1972,BAL,NBA,1,52.0,30.0,1.0,4.0
428,vanbrbu01,1972,PHO,NBA,1,3.0,4.0,0.0,0.0
429,wintete01,1972,HOU,NBA,1,17.0,30.0,0.0,0.0
430,attleal01,1973,GSW,NBA,1,44.0,38.0,0.0,0.0
431,biancal01,1973,VIR,ABA,1,28.0,56.0,1.0,4.0
432,brownla01,1973,CAR,ABA,1,47.0,37.0,0.0,4.0
433,chambwi01,1973,SDA,ABA,1,37.0,47.0,2.0,4.0
434,costela01,1973,MIL,NBA,1,59.0,23.0,11.0,5.0
435,cousybo01,1973,KCO,NBA,1,6.0,16.0,0.0,0.0
436,eganjo01,1973,HOU,NBA,1,32.0,50.0,0.0,0.0
437,fitchbi01,1973,CLE,NBA,1,29.0,53.0,0.0,0.0
438,fitzsco01,1973,ATL,NBA,1,35.0,47.0,0.0,0.0
439,hannual01,1973,DNR,ABA,1,37.0,47.0,0.0,0.0
440,heinsto01,1973,BOS,NBA,1,56.0,26.0,12.0,6.0
441,holzmre01,1973,NYK,NBA,1,49.0,33.0,5.0,7.0
442,johnsph01,1973,KCO,NBA,3,27.0,30.0,0.0,0.0
443,joneskc01,1973,CAP,NBA,1,47.0,35.0,3.0,4.0
444,leonasl01,1973,INA,ABA,1,46.0,38.0,7.0,7.0
445,loughke01,1973,NYA,ABA,1,55.0,29.0,12.0,2.0
446,maclejo01,1973,PHO,NBA,1,30.0,52.0,0.0,0.0
447,mccarba01,1973,KEN,ABA,1,53.0,31.0,4.0,4.0
448,mccloja01,1973,POR,NBA,1,27.0,55.0,0.0,0.0
449,mottadi01,1973,CHI,NBA,1,54.0,28.0,4.0,7.0
450,mullajo01,1973,UTS,ABA,1,51.0,33.0,9.0,9.0
451,nissato01,1973,SAA,ABA,1,45.0,39.0,3.0,4.0
452,ramsaja01,1973,BUF,NBA,1,42.0,40.0,2.0,4.0
453,russebi01,1973,SEA,NBA,1,36.0,46.0,0.0,0.0
454,scottra01,1973,DET,NBA,1,52.0,30.0,3.0,4.0
455,sharmbi01,1973,LAL,NBA,1,47.0,35.0,1.0,4.0
456,shuege01,1973,PHI,NBA,1,25.0,57.0,0.0,0.0
457,vanbrbu01,1973,MMT,ABA,1,21.0,63.0,0.0,0.0
458,youngdr01,1973,KCO,NBA,2,0.0,3.0,0.0,0.0
459,attleal01,1974,GSW,NBA,1,48.0,34.0,12.0,5.0
460,bassbo01,1974,SAA,ABA,2,33.0,23.0,2.0,4.0
461,bayloel01,1974,NOJ,NBA,2,0.0,1.0,0.0,0.0
462,biancal01,1974,VIR,ABA,1,15.0,69.0,0.0,0.0
463,brownhu01,1974,KEN,ABA,1,58.0,26.0,12.0,3.0
464,brownla01,1974,DNA,ABA,1,65.0,19.0,7.0,6.0
465,buckwbu01,1974,UTS,ABA,1,24.0,32.0,0.0,0.0
466,costela01,1974,MIL,NBA,1,38.0,44.0,0.0,0.0
467,eganjo01,1974,HOU,NBA,1,41.0,41.0,3.0,5.0
468,fitchbi01,1974,CLE,NBA,1,40.0,42.0,0.0,0.0
469,fitzsco01,1974,ATL,NBA,1,31.0,51.0,0.0,0.0
470,grozaal01,1974,SDA,ABA,1,15.0,23.0,0.0,0.0
471,heinsto01,1974,BOS,NBA,1,60.0,22.0,6.0,5.0
472,holzmre01,1974,NYK,NBA,1,40.0,42.0,1.0,2.0
473,johnsph01,1974,KCO,NBA,1,44.0,38.0,2.0,4.0
474,joneskc01,1974,WSB,NBA,1,60.0,22.0,8.0,9.0
475,leonasl01,1974,INA,ABA,1,45.0,39.0,9.0,9.0
476,loughke01,1974,NYA,ABA,1,58.0,26.0,1.0,4.0
477,mackibo01,1974,SSL,ABA,1,32.0,52.0,5.0,5.0
478,maclejo01,1974,PHO,NBA,1,32.0,50.0,0.0,0.0
479,mottadi01,1974,CHI,NBA,1,47.0,35.0,7.0,6.0
480,mullajo01,1974,MMS,ABA,1,27.0,57.0,1.0,4.0
481,nissato01,1974,SAA,ABA,1,18.0,10.0,0.0,0.0
482,nissato01,1974,UTS,ABA,2,14.0,14.0,2.0,4.0
483,ramsaja01,1974,BUF,NBA,1,49.0,33.0,3.0,4.0
484,robersc01,1974,NOJ,NBA,1,1.0,14.0,0.0,0.0
485,russebi01,1974,SEA,NBA,1,43.0,39.0,4.0,5.0
486,scottra01,1974,DET,NBA,1,40.0,42.0,1.0,2.0
487,sharmbi01,1974,LAL,NBA,1,30.0,52.0,0.0,0.0
488,shiplbe01,1974,SDA,ABA,2,16.0,30.0,0.0,0.0
489,shuege01,1974,PHI,NBA,1,34.0,48.0,0.0,0.0
490,vanbrbu01,1974,NOJ,NBA,3,22.0,44.0,0.0,0.0
491,wilkele01,1974,POR,NBA,1,38.0,44.0,0.0,0.0
492,ankerja01,1975,VIR,ABA,4,1.0,1.0,0.0,0.0
493,attleal01,1975,GSW,NBA,1,59.0,23.0,7.0,6.0
494,bassbo01,1975,SAA,ABA,1,50.0,34.0,3.0,4.0
495,beatyze01,1975,VIR,ABA,5,9.0,33.0,0.0,0.0
496,biancal01,1975,VIR,ABA,1,1.0,6.0,0.0,0.0
497,brownhe01,1975,DET,NBA,2,19.0,21.0,4.0,5.0
498,brownhu01,1975,KEN,ABA,1,46.0,38.0,5.0,5.0
499,brownla01,1975,DNA,ABA,1,60.0,24.0,6.0,7.0
500,calvima01,1975,VIR,ABA,2,0.0,6.0,0.0,0.0
501,costela01,1975,MIL,NBA,1,38.0,44.0,1.0,2.0
502,eganjo01,1975,HOU,NBA,1,40.0,42.0,0.0,0.0
503,fitchbi01,1975,CLE,NBA,1,49.0,33.0,6.0,7.0
504,fitzsco01,1975,ATL,NBA,1,28.0,46.0,0.0,0.0
505,heinsto01,1975,BOS,NBA,1,54.0,28.0,12.0,6.0
506,holzmre01,1975,NYK,NBA,1,38.0,44.0,0.0,0.0
507,johnsph01,1975,KCK,NBA,1,31.0,51.0,0.0,0.0
508,joneskc01,1975,WSB,NBA,1,48.0,34.0,3.0,4.0
509,leonasl01,1975,INA,ABA,1,39.0,45.0,1.0,2.0
510,loughke01,1975,NYA,ABA,1,55.0,29.0,8.0,5.0
511,maclejo01,1975,PHO,NBA,1,42.0,40.0,10.0,9.0
512,mottadi01,1975,CHI,NBA,1,24.0,58.0,0.0,0.0
513,mullajo01,1975,SSL,ABA,2,15.0,22.0,0.0,0.0
514,mussebi01,1975,SDS,ABA,1,3.0,8.0,0.0,0.0
515,mussebi01,1975,VIR,ABA,3,4.0,22.0,0.0,0.0
516,nissato01,1975,UTS,ABA,1,4.0,12.0,0.0,0.0
517,ramsaja01,1975,BUF,NBA,1,46.0,36.0,4.0,5.0
518,russebi01,1975,SEA,NBA,1,43.0,39.0,2.0,4.0
519,scottra01,1975,DET,NBA,1,17.0,25.0,0.0,0.0
520,sharmbi01,1975,LAL,NBA,1,40.0,42.0,0.0,0.0
521,shuege01,1975,PHI,NBA,1,46.0,36.0,1.0,2.0
522,thornro01,1975,SSL,ABA,1,20.0,27.0,0.0,0.0
523,tormobu01,1975,ATL,NBA,2,1.0,7.0,0.0,0.0
524,vanbrbu01,1975,NOJ,NBA,1,38.0,44.0,0.0,0.0
525,wilkele01,1975,POR,NBA,1,37.0,45.0,0.0,0.0
526,attleal01,1976,GSW,NBA,1,46.0,36.0,5.0,5.0
527,badgeed01,1976,CHI,NBA,1,44.0,38.0,1.0,2.0
528,bayloel01,1976,NOJ,NBA,2,21.0,35.0,0.0,0.0
529,brownhe01,1976,DET,NBA,1,44.0,38.0,1.0,2.0
530,brownhu01,1976,ATL,NBA,1,31.0,51.0,0.0,0.0
531,brownla01,1976,DEN,NBA,1,50.0,32.0,2.0,4.0
532,costela01,1976,MIL,NBA,1,3.0,15.0,0.0,0.0
533,fitchbi01,1976,CLE,NBA,1,43.0,39.0,1.0,2.0
534,heinsto01,1976,BOS,NBA,1,44.0,38.0,5.0,4.0
535,holzmre01,1976,NYK,NBA,1,40.0,42.0,0.0,0.0
536,johnsph01,1976,KCK,NBA,1,40.0,42.0,0.0,0.0
537,leonasl01,1976,IND,NBA,1,36.0,46.0,0.0,0.0
538,locketa01,1976,BUF,NBA,1,16.0,30.0,0.0,0.0
539,loughke01,1976,NYN,NBA,1,22.0,60.0,0.0,0.0
540,mackibo01,1976,BUF,NBA,2,3.0,4.0,0.0,0.0
541,maclejo01,1976,PHO,NBA,1,34.0,48.0,0.0,0.0
542,moedo01,1976,SAS,NBA,1,44.0,38.0,0.0,2.0
543,mottadi01,1976,WSB,NBA,1,48.0,34.0,4.0,5.0
544,mullajo01,1976,BUF,NBA,3,11.0,18.0,0.0,0.0
545,nelsodo01,1976,MIL,NBA,2,27.0,37.0,0.0,0.0
546,nissato01,1976,HOU,NBA,1,49.0,33.0,6.0,6.0
547,ramsaja01,1976,POR,NBA,1,49.0,33.0,14.0,5.0
548,russebi01,1976,SEA,NBA,1,40.0,42.0,0.0,0.0
549,shuege01,1976,PHI,NBA,1,50.0,32.0,10.0,9.0
550,vanbrbu01,1976,NOJ,NBA,1,14.0,12.0,0.0,0.0
551,westje01,1976,LAL,NBA,1,53.0,29.0,4.0,7.0
552,attleal01,1977,GSW,NBA,1,43.0,39.0,0.0,0.0
553,badgeed01,1977,CHI,NBA,1,40.0,42.0,0.0,0.0
554,bayloel01,1977,NOJ,NBA,1,39.0,43.0,0.0,0.0
555,brownhe01,1977,DET,NBA,1,9.0,15.0,0.0,0.0
556,brownhu01,1977,ATL,NBA,1,41.0,41.0,0.0,2.0
557,brownla01,1977,DEN,NBA,1,48.0,34.0,6.0,7.0
558,cunnibi01,1977,PHI,NBA,2,53.0,23.0,6.0,4.0
559,fitchbi01,1977,CLE,NBA,1,43.0,39.0,0.0,2.0
560,fitzsco01,1977,BUF,NBA,1,27.0,55.0,0.0,0.0
561,heinsto01,1977,BOS,NBA,1,11.0,23.0,0.0,0.0
562,hopkibo01,1977,SEA,NBA,1,5.0,17.0,0.0,0.0
563,johnsph01,1977,KCK,NBA,1,13.0,24.0,0.0,0.0
564,kauffbo01,1977,DET,NBA,2,29.0,29.0,0.0,0.0
565,leonasl01,1977,IND,NBA,1,31.0,51.0,0.0,0.0
566,loughke01,1977,NJN,NBA,1,24.0,58.0,0.0,0.0
567,maclejo01,1977,PHO,NBA,1,49.0,33.0,0.0,2.0
568,moedo01,1977,SAS,NBA,1,52.0,30.0,2.0,4.0
569,mottadi01,1977,WSB,NBA,1,44.0,38.0,14.0,7.0
570,nelsodo01,1977,MIL,NBA,1,44.0,38.0,5.0,4.0
571,nissato01,1977,HOU,NBA,1,28.0,54.0,0.0,0.0
572,ramsaja01,1977,POR,NBA,1,58.0,24.0,2.0,4.0
573,reedwi01,1977,NYK,NBA,1,43.0,39.0,2.0,4.0
574,sandeto01,1977,BOS,NBA,2,21.0,27.0,0.0,0.0
575,shuege01,1977,PHI,NBA,1,2.0,4.0,0.0,0.0
576,stavela01,1977,KCK,NBA,2,18.0,27.0,0.0,0.0
577,westje01,1977,LAL,NBA,1,45.0,37.0,1.0,2.0
578,wilkele01,1977,SEA,NBA,2,42.0,18.0,13.0,9.0
579,attleal01,1978,GSW,NBA,1,38.0,44.0,0.0,0.0
580,bayloel01,1978,NOJ,NBA,1,26.0,56.0,0.0,0.0
581,brownhu01,1978,ATL,NBA,1,46.0,36.0,5.0,4.0
582,brownla01,1978,DEN,NBA,1,28.0,25.0,0.0,0.0
583,costela01,1978,CHI,NBA,1,20.0,36.0,0.0,0.0
584,cowenda01,1978,BOS,NBA,2,27.0,41.0,0.0,0.0
585,cunnibi01,1978,PHI,NBA,1,47.0,35.0,5.0,4.0
586,fitchbi01,1978,CLE,NBA,1,30.0,52.0,0.0,0.0
587,fitzsco01,1978,KCK,NBA,1,48.0,34.0,1.0,4.0
588,holzmre01,1978,NYK,NBA,2,25.0,43.0,0.0,0.0
589,leonasl01,1978,IND,NBA,1,38.0,44.0,0.0,0.0
590,loughke01,1978,NJN,NBA,1,37.0,45.0,0.0,2.0
591,maclejo01,1978,PHO,NBA,1,50.0,32.0,9.0,6.0
592,moedo01,1978,SAS,NBA,1,48.0,34.0,7.0,7.0
593,mottadi01,1978,WSB,NBA,1,54.0,28.0,9.0,10.0
594,nelsodo01,1978,MIL,NBA,1,38.0,44.0,0.0,0.0
595,nissato01,1978,HOU,NBA,1,47.0,35.0,0.0,2.0
596,ramsaja01,1978,POR,NBA,1,45.0,37.0,1.0,2.0
597,reedwi01,1978,NYK,NBA,1,6.0,8.0,0.0,0.0
598,robersc01,1978,CHI,NBA,2,11.0,15.0,0.0,0.0
599,sandeto01,1978,BOS,NBA,1,2.0,12.0,0.0,0.0
600,shuege01,1978,SDC,NBA,1,43.0,39.0,0.0,0.0
601,vitaldi01,1978,DET,NBA,1,30.0,52.0,0.0,0.0
602,walshdo01,1978,DEN,NBA,2,19.0,10.0,1.0,2.0
603,westje01,1978,LAL,NBA,1,47.0,35.0,3.0,5.0
604,wilkele01,1978,SEA,NBA,1,52.0,30.0,12.0,5.0
605,adubari01,1979,DET,NBA,2,12.0,58.0,0.0,0.0
606,albecst01,1979,CLE,NBA,1,37.0,45.0,0.0,0.0
607,attleal01,1979,GSW,NBA,1,18.0,43.0,0.0,0.0
608,bachjo01,1979,GSW,NBA,2,6.0,15.0,0.0,0.0
609,bassbo01,1979,SAS,NBA,2,8.0,8.0,1.0,2.0
610,brownhu01,1979,ATL,NBA,1,50.0,32.0,1.0,4.0
611,cunnibi01,1979,PHI,NBA,1,59.0,23.0,12.0,6.0
612,fitchbi01,1979,BOS,NBA,1,61.0,21.0,5.0,4.0
613,fitzsco01,1979,KCK,NBA,1,47.0,35.0,1.0,2.0
614,harride02,1979,HOU,NBA,1,41.0,41.0,2.0,5.0
615,holzmre01,1979,NYK,NBA,1,39.0,43.0,0.0,0.0
616,leonasl01,1979,IND,NBA,1,37.0,45.0,0.0,0.0
617,loughke01,1979,NJN,NBA,1,34.0,48.0,0.0,0.0
618,maclejo01,1979,PHO,NBA,1,55.0,27.0,3.0,5.0
619,mckinja01,1979,LAL,NBA,1,10.0,4.0,0.0,0.0
620,moedo01,1979,SAS,NBA,1,33.0,33.0,0.0,0.0
621,mottadi01,1979,WSB,NBA,1,39.0,43.0,0.0,2.0
622,nelsodo01,1979,MIL,NBA,1,49.0,33.0,3.0,4.0
623,nissato01,1979,UTA,NBA,1,24.0,58.0,0.0,0.0
624,ramsaja01,1979,POR,NBA,1,38.0,44.0,1.0,2.0
625,shuege01,1979,SDC,NBA,1,35.0,47.0,0.0,0.0
626,sloanje01,1979,CHI,NBA,1,30.0,52.0,0.0,0.0
627,vitaldi01,1979,DET,NBA,1,4.0,8.0,0.0,0.0
628,walshdo01,1979,DEN,NBA,1,30.0,52.0,0.0,0.0
629,westhpa01,1979,LAL,NBA,2,50.0,18.0,12.0,4.0
630,wilkele01,1979,SEA,NBA,1,56.0,26.0,7.0,8.0
631,albecst01,1980,SAS,NBA,1,52.0,30.0,3.0,4.0
632,attleal01,1980,GSW,NBA,1,39.0,43.0,0.0,0.0
633,brownhu01,1980,ATL,NBA,1,31.0,48.0,0.0,0.0
634,cunnibi01,1980,PHI,NBA,1,62.0,20.0,9.0,7.0
635,delando01,1980,CLE,NBA,2,3.0,8.0,0.0,0.0
636,fitchbi01,1980,BOS,NBA,1,62.0,20.0,12.0,5.0
637,fitzsco01,1980,KCK,NBA,1,40.0,42.0,7.0,8.0
638,fratemi01,1980,ATL,NBA,2,0.0,3.0,0.0,0.0
639,harride02,1980,HOU,NBA,1,40.0,42.0,12.0,9.0
640,holzmre01,1980,NYK,NBA,1,50.0,32.0,0.0,2.0
641,loughke01,1980,NJN,NBA,1,12.0,23.0,0.0,0.0
642,mackibo01,1980,NJN,NBA,2,12.0,35.0,0.0,0.0
643,maclejo01,1980,PHO,NBA,1,57.0,25.0,3.0,4.0
644,mckinja01,1980,IND,NBA,1,44.0,38.0,0.0,2.0
645,moedo01,1980,DEN,NBA,2,26.0,25.0,0.0,0.0
646,mottadi01,1980,DAL,NBA,1,15.0,67.0,0.0,0.0
647,mussebi01,1980,CLE,NBA,1,25.0,46.0,0.0,0.0
648,nelsodo01,1980,MIL,NBA,1,60.0,22.0,3.0,4.0
649,nissato01,1980,UTA,NBA,1,28.0,54.0,0.0,0.0
650,ramsaja01,1980,POR,NBA,1,45.0,37.0,1.0,2.0
651,robersc01,1980,DET,NBA,1,21.0,61.0,0.0,0.0
652,shuege01,1980,WSB,NBA,1,39.0,43.0,0.0,0.0
653,silaspa01,1980,SDC,NBA,1,36.0,46.0,0.0,0.0
654,sloanje01,1980,CHI,NBA,1,45.0,37.0,2.0,4.0
655,walshdo01,1980,DEN,NBA,1,11.0,20.0,0.0,0.0
656,westhpa01,1980,LAL,NBA,1,54.0,28.0,1.0,2.0
657,wilkele01,1980,SEA,NBA,1,34.0,48.0,0.0,0.0
658,albecst01,1981,SAS,NBA,1,48.0,34.0,4.0,5.0
659,attleal01,1981,GSW,NBA,1,45.0,37.0,0.0,0.0
660,brownla01,1981,NJN,NBA,1,44.0,38.0,0.0,2.0
661,cunnibi01,1981,PHI,NBA,1,58.0,24.0,12.0,9.0
662,dalych01,1981,CLE,NBA,3,9.0,32.0,0.0,0.0
663,delando01,1981,CLE,NBA,1,4.0,11.0,0.0,0.0
664,fitchbi01,1981,BOS,NBA,1,63.0,19.0,7.0,5.0
665,fitzsco01,1981,KCK,NBA,1,30.0,52.0,0.0,0.0
666,harride02,1981,HOU,NBA,1,46.0,36.0,1.0,2.0
667,holzmre01,1981,NYK,NBA,1,33.0,49.0,0.0,0.0
668,johnsph01,1981,CHI,NBA,2,0.0,1.0,0.0,0.0
669,kloppbo01,1981,CLE,NBA,2,0.0,3.0,0.0,0.0
670,laydefr01,1981,UTA,NBA,2,17.0,45.0,0.0,0.0
671,loughke01,1981,ATL,NBA,1,42.0,40.0,0.0,2.0
672,maclejo01,1981,PHO,NBA,1,46.0,36.0,2.0,5.0
673,mckinja01,1981,IND,NBA,1,35.0,47.0,0.0,0.0
674,moedo01,1981,DEN,NBA,1,46.0,36.0,1.0,2.0
675,mottadi01,1981,DAL,NBA,1,28.0,54.0,0.0,0.0
676,mussebi01,1981,CLE,NBA,4,2.0,21.0,0.0,0.0
677,nelsodo01,1981,MIL,NBA,1,55.0,27.0,2.0,4.0
678,nissato01,1981,UTA,NBA,1,8.0,12.0,0.0,0.0
679,ramsaja01,1981,POR,NBA,1,42.0,40.0,0.0,0.0
680,rileypa01,1981,LAL,NBA,2,50.0,21.0,12.0,2.0
681,robersc01,1981,DET,NBA,1,39.0,43.0,0.0,0.0
682,shuege01,1981,WSB,NBA,1,43.0,39.0,3.0,4.0
683,silaspa01,1981,SDC,NBA,1,17.0,65.0,0.0,0.0
684,sloanje01,1981,CHI,NBA,1,19.0,32.0,0.0,0.0
685,thornro01,1981,CHI,NBA,3,15.0,15.0,0.0,0.0
686,westhpa01,1981,LAL,NBA,1,7.0,4.0,0.0,0.0
687,wilkele01,1981,SEA,NBA,1,52.0,30.0,3.0,5.0
688,albecst01,1982,SAS,NBA,1,53.0,29.0,6.0,5.0
689,attleal01,1982,GSW,NBA,1,30.0,52.0,0.0,0.0
690,blairbi01,1982,NJN,NBA,2,2.0,4.0,0.0,2.0
691,brownhu01,1982,NYK,NBA,1,44.0,38.0,2.0,4.0
692,brownla01,1982,NJN,NBA,1,47.0,29.0,0.0,0.0
693,cunnibi01,1982,PHI,NBA,1,65.0,17.0,12.0,1.0
694,fitchbi01,1982,BOS,NBA,1,56.0,26.0,2.0,5.0
695,fitzsco01,1982,KCK,NBA,1,45.0,37.0,0.0,0.0
696,harride02,1982,HOU,NBA,1,14.0,68.0,0.0,0.0
697,laydefr01,1982,UTA,NBA,1,30.0,52.0,0.0,0.0
698,loughke01,1982,ATL,NBA,1,43.0,39.0,1.0,2.0
699,maclejo01,1982,PHO,NBA,1,53.0,29.0,1.0,2.0
700,mckinja01,1982,IND,NBA,1,20.0,62.0,0.0,0.0
701,moedo01,1982,DEN,NBA,1,45.0,37.0,3.0,5.0
702,mottadi01,1982,DAL,NBA,1,38.0,44.0,0.0,0.0
703,nelsodo01,1982,MIL,NBA,1,51.0,31.0,5.0,4.0
704,nissato01,1982,CLE,NBA,1,23.0,59.0,0.0,0.0
705,ramsaja01,1982,POR,NBA,1,46.0,36.0,3.0,4.0
706,rileypa01,1982,LAL,NBA,1,58.0,24.0,8.0,7.0
707,robersc01,1982,DET,NBA,1,37.0,45.0,0.0,0.0
708,shuege01,1982,WSB,NBA,1,42.0,40.0,0.0,0.0
709,silaspa01,1982,SDC,NBA,1,25.0,57.0,0.0,0.0
710,westhpa01,1982,CHI,NBA,1,28.0,54.0,0.0,0.0
711,wilkele01,1982,SEA,NBA,1,48.0,34.0,0.0,2.0
712,albecst01,1983,NJN,NBA,1,45.0,37.0,5.0,6.0
713,bachjo01,1983,GSW,NBA,1,37.0,45.0,0.0,0.0
714,bassbo01,1983,SAS,NBA,2,26.0,25.0,0.0,0.0
715,brownhu01,1983,NYK,NBA,1,47.0,35.0,6.0,6.0
716,cunnibi01,1983,PHI,NBA,1,52.0,30.0,2.0,3.0
717,dalych01,1983,DET,NBA,1,49.0,33.0,2.0,3.0
718,fitchbi01,1983,HOU,NBA,1,29.0,53.0,0.0,0.0
719,fitzsco01,1983,KCK,NBA,1,38.0,44.0,0.0,3.0
720,fratemi01,1983,ATL,NBA,1,40.0,42.0,2.0,3.0
721,joneskc01,1983,BOS,NBA,1,62.0,20.0,15.0,8.0
722,laydefr01,1983,UTA,NBA,1,45.0,37.0,5.0,6.0
723,loughke01,1983,CHI,NBA,1,27.0,55.0,0.0,0.0
724,lynamji01,1983,SDC,NBA,1,30.0,52.0,0.0,0.0
725,maclejo01,1983,PHO,NBA,1,41.0,41.0,9.0,8.0
726,mchonmo01,1983,SAS,NBA,1,11.0,20.0,0.0,0.0
727,mckinja01,1983,IND,NBA,1,26.0,56.0,0.0,0.0
728,moedo01,1983,DEN,NBA,1,38.0,44.0,2.0,3.0
729,mottadi01,1983,DAL,NBA,1,43.0,39.0,4.0,6.0
730,nelsodo01,1983,MIL,NBA,1,50.0,32.0,8.0,8.0
731,nissato01,1983,CLE,NBA,1,28.0,54.0,0.0,0.0
732,ramsaja01,1983,POR,NBA,1,48.0,34.0,2.0,3.0
733,rileypa01,1983,LAL,NBA,1,54.0,28.0,14.0,7.0
734,shuege01,1983,WSB,NBA,1,35.0,47.0,1.0,3.0
735,wilkele01,1983,SEA,NBA,1,42.0,40.0,2.0,3.0
736,albecst01,1984,NJN,NBA,1,42.0,40.0,0.0,3.0
737,bachjo01,1984,GSW,NBA,1,22.0,60.0,0.0,0.0
738,brownhu01,1984,NYK,NBA,1,24.0,58.0,0.0,0.0
739,chanedo01,1984,LAC,NBA,2,9.0,12.0,0.0,0.0
